key,name,gender,birthdate,deathdate
Q5381796,엄태국,m,19671214,
Q5384832,이라우두 아니시우 고메스,m,19820401,
Q5386062,Eric B. Kim,m,19540101,
Q5390769,고임표,m,19620630,
Q5395618,민해경,f,19620418,
Q5395931,이루,m,19830705,
Q5398618,이솜,f,19900130,
Q5409681,박은경,f,19750125,
Q5409832,김은성 (교수),m,19710101,
Q541214,은희경,f,19590101,
Q541255,린아,f,19840218,
Q54348,윤종신,m,19691015,
Q54350,김범수,m,19790126,
Q54351,이승철,m,19661205,
Q54353,윤건,m,19750101,
Q54354,장재인,f,19910601,
Q5437174,살찐 고양이,f,19900314,
Q544760,문지희,f,19880802,
Q546040,리광혁,m,19870817,
Q54628393,Q54628393,f,19911212,
Q54629655,Q54629655,f,19950724,
Q54630325,Q54630325,f,19950528,
Q5475493,Lee Gi-Yeol,m,19400229,
Q5476905,Q5476905,f,19780101,
Q54868073,고경택,m,19130814,19990101
Q549508,김성길,m,19830708,
Q54981984,오소영,f,19600101,
Q550223,강룡운,m,19420425,
Q5512084,지오,m,19871016,
Q5515192,이가연,f,19920101,
Q5516651,이인화,m,19660105,
Q5520918,강경호,m,19641123,
Q552176,스티븐 연,m,19831221,
Q552539,Ahn Chol,m,19710101,
Q552820,붐,m,19820510,
Q55310191,현주성,m,19010101,20180628
Q55390045,Ri Se-ung,m,19981222,
Q55390369,강금성,m,19980501,
Q554061,김경일,m,19881211,
Q554071,박성혁,m,19900530,
Q554081,리철명,m,19880218,
Q5549215,안영수,m,19640220,
Q5557767,기형도,m,19600330,19890307
Q55600,아웃사이더,m,19830321,
Q5560457,박길성,m,19570509,
Q55616008,Kim Song-hui,m,19681125,
Q5562883,김진아,f,19731231,
Q556671,Kang Yong-Gyun,m,19740723,
Q55708195,리선권,,,
Q557217,Li Hak-son,m,19690812,
Q55727984,김교창,m,,
Q55728030,김덕훈,,19610101,
Q55728057,김두일 (정치인),m,,
Q55728064,김만성,,,
Q55728165,김성일 (조선민주주의인민공화국의 정치인),m,,
Q55728172,김성훈,m,19980204,20191123
Q55728253,김용수 (조선민주주의인민공화국의 정치인),,,
Q55728317,김재호,m,19640101,
Q55728779,노엘 (가수),m,20000530,
Q55728795,노태악,m,19621120,
Q55729384,량원호,,,
Q55729385,량정훈,,,
Q55729495,리영래,m,,
Q55729496,리영식,m,,
Q55729503,리히용,m,,
Q55729958,박광호,m,19800101,
Q55730035,박영호 (조선민주주의인민공화국의 정치인),,,
Q55730170,방용훈,m,19540101,
Q55730997,성시백,,19050405,19500627
Q55731340,신룡만,,,
Q55733169,이명희,f,19490101,
Q55733312,이영 (1889년),,18890401,19600813
Q55733398,이재철,m,19230101,19991217
Q55733990,전우 (조선민주주의인민공화국),,,
Q55734042,정경택,m,19610101,
Q55734185,정태식,,19100529,19531227
Q55734982,최동명,,,
Q55735777,한대현,m,19410101,
Q55735805,한상호,m,19500101,
Q55735806,한성수,m,19100101,19880506
Q55737496,여정,,,
Q55737632,유성철,,,
Q5574741,고대우,m,19870209,
Q5574848,고정선,f,19710806,
Q5574852,고정남,f,19751105,
Q5574876,고낙춘,m,19630410,
Q5574920,고수희,f,19760718,
Q5581691,공오균,m,19740910,
Q5581699,공성진,m,19530420,
Q5581709,공영선,m,19870509,
Q5584464,고란 페트레스키,m,19720523,
Q5588345,Goun Duk-Yong,m,19620829,
Q5591262,그레이스 리,f,19821004,
Q559542,홍인영,f,19851027,
Q5605360,그렉 브라운,m,19620729,
Q5608072,최민호,m,19800818,
Q5610843,오연수,f,19711027,
Q56199596,Hong Song-su,m,19530415,
Q56199611,Kim Un-son,m,19541011,
Q56199622,Ham Il-nyon,m,19520728,
Q56199634,Kim Ki-tae,m,19521114,
Q56199804,Li Jong-un,m,19360310,
Q56199816,Ri Jong-hui,m,19530128,
Q562083,이현일,m,19800417,
Q562128,넬슨 신,m,19390101,
Q562189,정재성,m,19820825,20180309
Q562207,김법민,m,19910522,
Q56226,김정은,m,19840108,
Q562269,박시헌,m,19651216,
Q562322,이만희,m,19310915,
Q5623244,Gwak Mi-Hee,f,19740510,
Q562326,최동훈,m,19710101,
Q562335,이인복,m,19840330,
Q56236767,여서정,f,20020220,
Q5623714,권익현,m,19200219,20020101
Q562429,최서우,m,19821203,
Q562453,박성수,m,19700519,
Q562466,전인수,m,19650713,
Q562468,이한섭,m,19660430,
Q562477,윤재영,m,19830205,
Q562484,윤공희,m,19241108,
Q562497,강희찬,m,19700510,
Q562510,김기택,m,19621003,
Q562516,최용술,m,19041109,19860615
Q562520,최영진,m,19480329,
Q562523,이철승,m,19720629,
Q562542,김광선,m,19640608,
Q562557,김종신,m,19700517,
Q562563,문의재,m,19750210,
Q56256518,김삼석,m,,
Q562567,엄현승,m,19840528,
Q56259989,오강철,m,19930916,
Q562623,신백철,m,19891019,
Q562664,홍현목,m,19860427,
Q562683,문형진,m,19790926,
Q562756,강재원,m,19651130,
Q562774,김원일,m,19420315,
Q562776,윤 인완,m,19760727,
Q562837,손완호,m,19880517,
Q562844,김기정,m,19900814,
Q562860,백현만,m,19640127,
Q562867,조건우,m,19880830,
Q562883,이승배,m,19710510,
Q562927,김재룡,m,19660425,
Q562956,정지현,m,19830326,
Q563013,이준익,m,19590925,
Q563140,김정수,m,19810707,
Q5636423,하길종,m,19410413,19790228
Q5636427,하지민,m,19890321,
Q5636430,하재훈,m,19841003,
Q5636431,하정헌,m,19871014,
Q5636436,하강진,m,19890130,
Q5636447,하성민 (축구 선수),m,19870613,
Q5638165,Haeji Kang,f,19901114,
Q5638234,Haemi Balgassi,f,19670101,
Q56432609,조동혁,m,,
Q56432700,조연주,f,,
Q56432788,이창래,m,,
Q56432799,이정남,f,,
Q56432838,조동만,m,,
Q56432855,조범석,m,,
Q56432906,이미성,f,,
Q56432916,조은정,f,,
Q56432926,이준석,m,,
Q56432938,이동윤,m,,
Q56432955,이무일,m,,
Q56432969,이동욱,m,,
Q56433189,조동길,m,19551130,
Q56433205,안영모,m,,
Q56433211,안영주,f,,
Q56433228,한경록,m,,
Q56433230,조나영,f,,
Q56433373,손복남,f,,
Q56433792,김상준,m,,
Q56434163,고광석,f,,
Q56434241,김태령,f,,
Q56434316,김남,m,,
Q56434331,김상석,m,,
Q56434339,윤성선,f,,
Q56434585,손진실,f,,
Q56434653,손명원,m,,
Q56434662,손정희,f,,
Q56434882,김영애,f,,
Q56434903,최융호,m,19430101,
Q56434915,김영숙,f,19470101,
Q56434940,김영자,f,19500620,
Q56434961,허광수,m,19460101,
Q56434988,김민영,m,19580101,
Q56435674,정봉식,m,,
Q56435719,정경희,f,19440101,
Q56435725,정희영,f,,
Q56435849,정은희,f,19710101,
Q56435865,김석원,m,19450101,
Q56435874,박문순,f,,
Q56435884,김지용,m,,
Q56435896,정유희,f,19730101,
Q5643829,함찬미,f,19940502,
Q5643856,함현기,m,19630426,
Q5643858,함기용,m,19301114,
Q56441288,이채연,f,20000111,
Q56441583,정명이,f,,
Q56441613,정지선,f,,
Q56441616,정도원,m,,
Q56461525,김진아,f,19960820,
Q5646568,한병용,m,19831127,
Q5646570,Han Bong-soo,m,19330825,20070108
Q5646573,Han Cha Kyo,m,19340720,19960101
Q5646586,한대수,m,19480312,
Q5646589,한동민,m,19890809,
Q5646593,한그루,m,19880429,
Q5646594,한금실,f,19680124,
Q5646600,한혜령,f,19860115,
Q5646601,한형배,m,19760321,
Q5646603,한현희,m,19930626,
Q5646604,한현숙,f,19700317,
Q5646607,한지환,m,19770805,
Q5646617,한진섭,m,19810907,
Q5646618,한혜진,f,19830323,
Q5646619,Han Jong Chol,m,19820913,
Q5646621,한정인,m,19780809,
Q5646623,한정화,m,19821031,
Q5646626,한강,f,19701127,
Q5646629,Han Kil-son,m,,
Q5646630,Han Kum-Ok,f,19870922,
Q5646634,한경화,f,19770101,
Q5646635,한규희,m,19440329,20141218
Q5646636,한경태,m,19750411,
Q5646637,한경인,m,19870528,
Q5646647,한민구,m,19510830,
Q5646649,한무숙,f,19181025,19930130
Q5646650,한명석,m,19440715,
Q5646651,한문배,m,19540322,
Q5646652,한나경,f,19930623,
Q5646654,한옥경,f,19650927,
Q5646674,한상혁,m,,
Q5646678,Han Seol,m,19830715,
Q5646683,한송,m,19470819,
Q5646685,한수림,f,19720101,
Q5646687,Han Tae-Young,m,19790904,
Q5646689,한동일,m,19410101,
Q5646693,한태유,m,19810331,
Q5646714,한용수,m,19900505,
Q5646715,한영실,f,19571114,
Q5648797,한나 브랜트,f,19931127,
Q5649538,윤지운,m,20000101,
Q56504895,박진혁,m,19500101,
Q56516033,윤용호,m,19650710,
Q56516034,윤남호,m,19690307,
Q56526044,김병건,m,,
Q56526069,이지원,f,,
Q56526124,허유정,f,,
Q56526162,윤순명,f,,
Q56526228,이종욱,m,,
Q56526235,이인수,m,,
Q56526265,이주연,f,,
Q56547235,리득남,m,19500101,
Q56599945,리지예,f,19971218,
Q56612204,이혜경,f,,
Q56651387,조명희,m,18950101,19710101
Q56651392,조중열,m,19150101,
Q56651402,박태원,m,19260101,
Q56651406,조도원,f,19280101,
Q56651409,조중건,m,19320101,
Q56651414,이상실,m,,
Q56651426,이영학,f,19370101,
Q56651436,이병호,m,19160101,
Q56651440,이숙희,f,19490101,
Q56651443,조지호,m,19480101,
Q56651459,문재관,m,,
Q56651460,문영호,m,19390101,
Q56651465,조인숙,f,19460101,
Q56651484,조건호,m,19520101,
Q56651501,조병규,m,18510101,19090101
Q56651529,이태희,m,19400101,
Q56651533,조현숙,f,19450101,
Q56651569,김태호,m,19500101,
Q56651577,김미연,f,19790101,
Q56651587,김원규,m,19040101,19680101
Q56651591,김영혜,f,19510101,
Q56651602,신진수,m,,
Q56651606,신정숙,f,19370101,
Q56651613,최현열,m,19340101,
Q56651616,최은정,f,19630101,
Q56651618,정몽익,m,19620101,
Q56651624,최은영,f,19620101,
Q56654997,이경아,f,19700101,
Q56655008,조진호,m,,
Q56655692,이정훈,m,19610101,
Q56655703,조윤정,f,19640101,
Q56660170,조주연,f,19670101,
Q56682880,강봉훈,m,19560914,
Q56682897,강순남,m,,
Q56691163,한승우 (가수),m,19941224,
Q56697751,최학배,m,19000101,19621002
Q56697773,최윤원,m,19500101,20000831
Q56697812,최종분,f,19320101,
Q56697977,이한용,m,,
Q56698231,이인환,m,19520101,
Q56698261,박계희,f,19350101,
Q56698591,김정숙,f,19370101,
Q56701923,신명수,m,19410101,20140101
Q56701926,신정화,f,19690101,
Q56701967,최양분,f,,
Q56701970,표현구,m,,
Q56701974,표문수,m,19530101,
Q56701982,최종욱,m,19390101,
Q56702004,최종관,m,19340101,
Q56702008,최경원,f,19630101,
Q56702017,최정원,f,19550101,
Q56702025,최예정,f,19620101,
Q56803750,신덕균,m,19090101,
Q56803806,신영수,m,19430101,
Q56803821,신성수,m,19520101,
Q56803895,송길자,f,19420101,
Q56803925,송인상,m,19140101,
Q56803991,송광자,f,19440101,
Q56804102,송원자,f,19390101,
Q56804206,이필석,m,19140101,
Q56804266,이혜영,f,19720101,
Q56804332,이정연,m,19630101,
Q56804500,이용균,m,,
Q56804591,한인옥,f,19380101,
Q56804639,이연희,f,19640101,
Q56804650,최기선,m,19380101,
Q56804661,최명석,m,19620101,
Q56804679,김재희,m,,
Q56804778,김사순,f,19110101,
Q56804986,조현상,m,19710101,
Q56805103,이희상,m,19470101,
Q56805128,이윤혜,f,19710101,
Q56805325,신기철,m,19700101,
Q56805362,이유경,f,19720101,
Q56805419,이미경,f,19760101,
Q56805535,조양래,m,19370101,
Q56805596,조욱래,m,19490101,
Q56805765,홍금식,m,,
Q56805801,홍문자,f,19410101,
Q56805915,조현식,m,19700101,
Q56805962,조현범,m,19720101,
Q56806003,이수연,f,19750101,
Q56812282,김종대,m,19210302,20030216
Q56812296,김정환,m,,
Q56812299,김영자,f,,
Q56812316,이부식,m,,
Q56812321,이여진,f,,
Q56812332,김여송,m,19510101,
Q56812340,김유영,f,,
Q56812348,조희경,f,,
Q56812355,노정호,m,19630101,
Q56812368,설원식,m,19220101,
Q56812371,설원량,m,19420101,
Q56812378,설원봉,m,19480101,
Q56812387,설윤석,m,19810101,
Q56812390,임송본,m,19050101,19830101
Q56812396,임희숙,f,19300101,
Q56812411,설범,m,19580101,
Q56812420,설원철,m,19370101,
Q56812422,김보경,f,19390101,
Q56812546,양태진,m,,
Q56812605,양귀애,f,19470101,
Q56812740,설윤성,m,19840101,
Q56812818,박용학,m,19150101,20140802
Q56812948,박선영,f,19490101,
Q56813013,설윤호,m,19750101,
Q56813047,설명옥,f,,
Q56813075,김우기,m,19420101,
Q56813111,차동완,m,19470101,
Q56813153,설영자,f,,
Q56813237,차진영,f,19770829,
Q56813602,김은주,f,19550101,
Q56813718,조윤경,f,19780902,
Q56813786,홍준기,m,19270101,
Q56813876,홍석융,m,,
Q56815966,이봉학,m,,
Q56818085,강필훈,,,
Q56818184,고인호,,,
Q56818297,권성호 (정치인),,,
Q56818408,김경준 (1964년),,19640101,
Q56818418,김광혁 (군인),,,
Q56818426,김금철,,,
Q56818489,김명남,,,
Q56818539,김상룡 (군인),,,
Q56818618,김영복 (군인),,,
Q56818689,김재룡,m,19010101,
Q56818701,김정관 (군인),,,
Q56819509,렴철성,,,
Q56819721,리성국,m,,20181001
Q56819736,리주오,,19560101,
Q56819749,리충길,,,
Q56820402,박수일,m,,
Q56820458,박정남,,,
Q56820510,박철민,,,
Q56820559,박훈 (정치인),,,
Q56820589,방두섭,,,
Q56821465,손철주,,,
Q56821487,송석원 (군인),,,
Q56823557,박춘남,m,,
Q56824886,위성일,,,
Q56824899,윤영식,,,
Q56825013,인보길,,19400101,
Q56825026,장길성,,,
Q56825039,장창하,,,
Q56825041,장혁 (1966년),,19660101,
Q56825043,전광호,m,,
Q56825084,조남진 (군인),m,,
Q56825089,조용원 (정치인),m,,
Q56825139,최두용,,,
Q56825143,최승호 (정치인),,,
Q56825144,최영호 (군인),,,
Q56825146,최일룡,,,
Q56825320,홍라영,f,19590101,
Q56825321,홍석규,m,19560101,
Q56825326,홍석준,m,19540101,
Q56827444,Q56827444,m,,
Q56827483,서동희,f,19470101,
Q56827501,장윤성,m,19450101,
Q56827588,서동범,m,19580101,
Q56827643,최순천,f,19580101,
Q56827778,서동만,m,19500101,
Q56830924,서애덕,f,19830101,
Q56830932,서현덕,m,19870101,
Q56831965,이영주,m,,
Q56832144,이회림,m,19170101,
Q56832175,이회삼,m,19190101,
Q56832490,이건영,m,19440101,
Q56832633,이우선,m,19820101,
Q56832838,이화영,m,19510101,
Q56833187,홍순일,m,19100101,
Q56833272,홍소자,f,19390101,
Q56833518,한상준,m,19720101,
Q56833651,이희현,f,19790101,
Q56839624,김호남,f,19200101,19910101
Q56839651,한태준,m,19590101,
Q56839654,한태현,m,19630101,
Q56839658,한유진,f,19610101,
Q56839676,박영우,m,19560101,
Q56839723,류청,m,19510101,
Q56839751,노혜경,f,19600101,
Q56839801,정숙영,f,19590101,
Q56839869,노철수,m,19560101,
Q56884240,이재응,m,19410101,20050808
Q56884247,이용진,m,,
Q56884250,이보형,m,19120101,
Q56884259,이재원,m,19360101,
Q56885888,최상림,m,,
Q56894516,조은옥,f,19920829,
Q56965,이규원,m,19890214,
Q5697854,Park Hee-jung,f,19800227,
Q5697876,서희경,f,19860708,
Q5697883,박희영,f,19870524,
Q57019606,김시구,m,,19830101
Q57019811,김재정,m,19480101,20100207
Q57020182,김춘,f,19330101,
Q57020545,김봉조,m,19630101,
Q57023836,김희철,m,19370101,
Q57024213,허영자,f,19400101,
Q57024507,김성식,m,19670101,
Q57024936,김희용,m,19420101,
Q57025666,박설자,f,19450101,
Q57027438,은희만,m,19260101,
Q57027600,김금자,f,19540101,
Q57063386,강영수 (1966년),,19660101,
Q57063516,고길선,,,
Q57063947,기광호,m,19570101,
Q57064022,김경남 (정치인),,,
Q57064057,김광철 (정치인),,,
Q57064189,김명길 (1959년),,19590101,
Q57064333,김성남 (1953년),,19530101,
Q57064523,김일국,,,
Q57064533,김재성 (정치인),,,
Q57064566,김정식 (정치인),,,
Q57064702,김천균,m,19600101,
Q57066201,리두성,,,
Q57066306,리춘삼,,19550101,
Q57069172,송춘섭,,,
Q57071116,왕창욱,m,,
Q57073123,장길룡,m,,
Q57073186,장준상,,,
Q57073318,전일춘,,19410101,
Q57073331,전일호,,,
Q57073466,정영국,,,
Q57074205,최명철,,,
Q57075870,한룡국,,,
Q57076039,홍영칠,,,
Q57078390,Jong Ok-myong,f,19790605,
Q57155913,Ho Jong-hae,f,19750208,
Q57156908,노판석,m,19000101,19760101
Q57167441,이경선,m,18390612,19131205
Q57171362,정유경,f,,
Q57263361,채구석,m,18500101,19200101
Q57263501,장회근,m,,
Q57263543,장윤옥,m,,
Q57263552,장인화,m,19550101,
Q57263585,장성돈,m,,
Q57263612,장인규,m,19520101,
Q57263719,장인원,m,19560101,
Q57263759,장위돈,m,,
Q57263815,장우영,m,19680101,
Q57263905,장지영,m,19700101,
Q57263973,장대영,m,19680101,
Q57265988,채은정,f,19630101,
Q57266024,안용찬,m,19590101,
Q57266067,안리나,f,19860101,
Q57266144,허창성,m,19170101,
Q57266167,허영인,m,19490101,
Q57266190,허희수,m,19780101,
Q57266300,채동석,m,19640101,
Q57267525,이병문,m,19410101,
Q57267582,이정은,f,19640101,
Q57267659,안상호,m,19310101,
Q57267805,이동녕,m,19050121,19920222
Q57267861,이세무,m,19390329,
Q57267924,이병무,m,19410101,
Q57268048,이정자,f,19440101,
Q57268120,이승무,m,19440101,
Q57268181,이윤무,m,19461212,
Q57306137,Q57306137,f,19921217,
Q57312654,김운식,m,18941211,19740210
Q57312662,차보륜,m,,19620101
Q57312677,장점순,f,,19830101
Q5731532,허범산,m,19890914,
Q5731544,허민호,m,19900301,
Q5731547,허장강,m,19250509,19750921
Q57317094,강수린,,19520101,
Q57317096,강윤석,,,
Q57317099,계명철,,,
Q57317129,김명철 (군인),,,
Q57317130,김명훈 (정치인),,,
Q57317132,김봉영,,,
Q57317140,김영철 (정치인),,,
Q57317141,김영환 (조선민주주의인민공화국의 정치인),m,,
Q57317142,김용선 (정치인),,,
Q57317143,김용철 (정치인),,,
Q57317147,김정순,,,
Q57317154,김창광,,,
Q57317155,김창엽,,,
Q57317157,김형준,m,19491126,
Q57317193,리길춘,,,
Q57317198,리영익,,,
Q57317199,리혜정,,,
Q57317641,오경석 (정치인),,,
Q57317726,유철우,,,
Q57317897,임훈 (정치인),,,
Q57317919,장춘실,,,
Q57317927,전경남,,19540101,
Q57317935,정경일,,,
Q57317978,조정호 (1959년),,19590101,
Q57318006,주영길,,19590101,
Q57318569,포희성,,,
Q57318791,한상준 (정치인),,,
Q57318856,허영춘,,,
Q57318999,황철식,,,
Q5739306,에를리송 카이옹 지 소자 페헤이라,m,19901005,
Q5748229,김흡영,m,19490101,
Q5750410,Hi Kyung Kim,f,19540101,
Q57598874,강영철 (정치인),,19570101,
Q57598908,고기철,,,
Q57599509,리문국,,,
Q57599522,리영철 (군인),,,
Q57599700,박문호 (정치인),,,
Q57600449,안명건,,,
Q57601236,최승룡,,,
Q5778865,Ri Gwang-Sik,m,19700305,
Q578141,김자인,f,19880911,
Q578806,라종일,m,19401214,
Q58008791,안세욱,m,19480313,
Q58008806,김무길,m,19500401,
Q580311,송서연,f,19810812,
Q580705,라힘 자파르,m,19710125,
Q5812981,홍성식,m,19710510,
Q5815198,여호민,m,19780529,
Q58214,박의춘,m,19320815,
Q58293178,림은심,f,19960705,
Q5873886,Ho-Won Jeong,m,19860212,
Q5882398,전해섭,m,19520215,
Q5894058,홍은성,m,19830203,
Q5894078,홍현희,f,19820124,
Q5894086,홍진기,m,19901020,
Q5894092,홍정남,m,19880521,
Q5894103,홍준표,m,19541205,
Q5894111,홍정욱,m,19700413,
Q5895601,홍경숙,f,19841014,
Q5895656,Hong Ok-Song,f,19840216,
Q5895665,홍성요,m,19790526,
Q5895672,홍순영,m,19370130,20140430
Q5895681,홍순학,m,19800919,
Q5895686,홍석만,m,19750101,
Q5909158,김수학,m,18960521,19670101
Q5909175,Kim Sung-moon,m,19580124,
Q5909251,Kim Gwong-Hyong,m,19460301,
Q5909378,엘,m,19920313,
Q5909387,Kim Sang-kyu,m,19600520,
Q5909411,Kim Tae-Woo,m,19620307,
Q5909439,Kim Yong-Sik,m,19671117,
Q59096789,Kim Hyang-mi,f,19900830,
Q5913716,장용,m,19450408,
Q59155185,Q59155185,f,19900216,
Q5927161,현숙희,f,19730303,
Q5927207,곽대성,m,19730213,
Q59299044,지성한,m,19330101,
Q5934806,허윤정,m,19360930,
Q5934809,허승표,m,19461228,
Q5943384,Ho Baek Lee,m,19620712,
Q5943455,이정근,m,19600729,
Q5943511,Lee Mu-yeong,m,19620101,
Q59456249,방철미,f,19940826,
Q5946292,허윤자,f,19790419,
Q5946296,허경민,m,19900826,
Q5951871,황병주,m,19840305,
Q5951883,황호령,m,19841015,
Q5951889,황도연 (축구 선수),m,19910227,
Q5951894,황현철,m,19470304,
Q5951901,황재훈,m,19860310,
Q5951905,Hwang Hyun-Sun,f,19930324,
Q5951910,황지웅,m,19890430,
Q5951916,황지수,m,19810327,
Q5951922,황진산,m,19890225,
Q5951925,황종현,m,19750520,
Q5951928,황정오,m,19580401,
Q5951934,황금숙,f,19651213,
Q5951943,황무규,m,19820819,
Q5951946,황민우,m,20051017,
Q5951949,황교충,m,19850409,
Q5951953,Hwang Sang-Ho,m,19710528,
Q5951958,황석근,m,19600903,
Q5951963,황선일,m,19840729,
Q5951968,Hwang Song-su,m,19870710,
Q5951974,황선필,m,19810714,
